timeStamp,neckInclination,torsoInclination,level,lean,offset,aligned
2024-10-24 15:59:35,4.320818729584965,4.298499549654915,0.004614204168319702,0.08616419322788715,80.65358020571685,True
2024-10-24 15:59:35,22.387357941327323,4.739050217641192,0.020418405532836914,0.0540638230741024,46.09772228646444,True
2024-10-24 15:59:36,20.876566944554288,4.444098128397972,0.024061620235443115,0.03496652562171221,49.8196748283246,True
2024-10-24 15:59:37,16.68464528776786,5.651564205529719,0.012104332447052002,0.04138951934874058,56.568542494923804,True
2024-10-24 15:59:37,12.871265847971245,2.791882852652409,0.004099607467651367,0.04907957720570266,60.67124524847005,True
2024-10-24 15:59:39,18.33978160060861,8.088132112437325,0.024090319871902466,0.06629510223865509,48.76474136094644,True
2024-10-24 15:59:39,2.4767010373172305,11.385980624446232,0.006995707750320435,0.03687869757413864,63.00793600809346,True
2024-10-24 15:59:40,1.1873282420643874,6.766204217161136,0.019530057907104492,0.05417194962501526,104.92378186092989,False
2024-10-24 15:59:43,2.6492534870071975,0.5816124671557031,0.017190009355545044,0.07523030275478959,116.81181447096864,False
2024-10-24 15:59:44,1.3568864925489914,0.5326947715274541,0.002976536750793457,0.08321081195026636,116.3872845288522,False
2024-10-24 15:59:48,45.930799162787224,3.176963645910173,0.0040242671966552734,0.059950513765215874,125.39936203984452,False
2024-10-24 15:59:49,3.1201674628431846,1.7806705055252983,0.007079392671585083,0.03564016171731055,86.31338250816034,True
2024-10-24 15:59:49,10.251649488171237,6.7406780209275,0.02100512385368347,0.0482218861579895,48.05205510693585,True
2024-10-24 15:59:50,5.167613570442465,13.894271637569005,0.027319401502609253,0.05652009695768356,58.05170109479997,True
2024-10-24 15:59:51,3.2536045971572,10.366917278464832,0.01948818564414978,0.03911086171865463,49.0,True
2024-10-24 15:59:52,10.366917278464868,7.627225716051712,0.054728299379348755,0.11289303004741669,79.55501241279521,True
2024-10-24 15:59:53,1.726744315370138,31.04981162928074,0.07754960656166077,0.06895115226507187,86.7294644281861,True
2024-10-24 15:59:53,8.427413819749024,6.836732109521203,0.0653705894947052,-0.006999757140874863,148.27339613025663,False
2024-10-24 15:59:54,16.73457228229874,8.588851296584124,0.01255953311920166,0.07322394847869873,105.17128885774862,False
2024-10-24 15:59:54,3.50327448531758,29.628293487414535,0.05593279004096985,0.08896864950656891,89.44271909999159,True
2024-10-24 15:59:55,15.398732383550104,11.827284906806543,0.04498940706253052,0.05070336163043976,20.518284528683193,True
2024-10-24 15:59:55,7.611155798236665,4.305307470698496,0.04229825735092163,0.1156148612499237,72.44308110509934,True
2024-10-24 15:59:56,28.274489666872157,15.783803841112226,0.03824333846569061,0.13650932908058167,31.064449134018133,True
2024-10-24 15:59:57,4.9440853045311375,2.1004312478262603,0.046315908432006836,0.1242792159318924,129.0,False
2024-10-24 15:59:57,14.125256454106024,8.457989935258547,0.021052181720733643,0.11432769894599915,133.9589489358587,False
2024-10-24 15:59:58,0.6705572995366539,13.373471186728084,0.010616540908813477,0.11114533245563507,94.92101980067429,True
2024-10-24 15:59:58,0.6785393748235082,7.92846866447806,0.02675488591194153,0.10684102773666382,93.55746896961247,True
2024-10-24 15:59:59,11.67797287111519,4.375997802377407,0.003192692995071411,0.13201379776000977,74.02702209328699,True
2024-10-24 15:59:59,12.37534493988962,7.437145189358192,0.006976380944252014,0.113996222615242,57.3149195236284,True
2024-10-24 16:00:00,20.53100923181632,9.693341430747179,0.0005300939083099365,0.13800907135009766,54.147945482723536,True
2024-10-24 16:00:01,27.287145107758633,11.748916486892467,0.04510888457298279,0.11503046751022339,32.01562118716424,True
2024-10-24 16:00:02,9.094448093195783,22.07893439497781,0.02480083703994751,0.11575353145599365,77.20103626247513,True
2024-10-24 16:00:02,21.176517743362403,25.084351203424003,0.016409486532211304,0.11590379476547241,47.53945729601885,True
2024-10-24 16:00:03,47.82330154086432,4.302733061233658,0.012438774108886719,0.06703455001115799,283.0989226401259,False
2024-10-24 16:00:04,37.81186456753361,9.855527793790655,0.03189408779144287,0.07091537117958069,275.3270782178898,False
2024-10-24 16:00:05,40.283195104259384,10.30557567832634,0.055681824684143066,0.08642350882291794,263.0931394012394,False
2024-10-24 16:00:05,31.023987641920847,10.470773829189886,0.030791938304901123,0.08112269639968872,257.07002936943076,False
2024-10-24 16:00:06,41.53253731779523,9.535373485822978,0.05202972888946533,0.07705658674240112,276.04528613979267,False
2024-10-24 16:00:07,44.767695313654556,9.389464504534017,0.039285480976104736,0.09508401155471802,279.21676167450977,False
2024-10-24 16:00:07,42.38304102716911,9.560129520586079,0.018541842699050903,0.0863046646118164,266.1879035568671,False
2024-10-24 16:00:08,41.418613418858364,2.7046721887567133,0.021707475185394287,0.07598349452018738,242.1239352067449,False
2024-10-24 16:00:09,37.21225797274413,8.677540441289716,0.0065978169441223145,0.07719411700963974,236.17154782064668,False
