timestamp,raw_front_center.x,raw_front_center.y,raw_front_center.z,raw_front_l_shldr.x,raw_front_l_shldr.y,raw_front_l_shldr.z,raw_front_r_shlrd.x,raw_front_r_shlrd.y,raw_front_r_shlrd.z,raw_side_shlrd.x,raw_side_shlrd.y,raw_side_shlrd.z,raw_side_ear.x,raw_side_ear.y,raw_side_ear.z,raw_side_hip.x,raw_side_hip.y,raw_side_hip.z,measured_neck_inclination,measured_torso_inclination,measured_level,measured_lean,measured_eval_score,measured_true_score,measured_composite_score,measured_spine_length,sent_vibration,sent_sound,moved_desk
2024-12-06 18:30:29,0.35774825513362885,0.15247219800949097,-0.7695237696170807,0.6050375699996948,0.5133287310600281,-0.7792890667915344,0.207975834608078,0.46781232953071594,-0.43447238206863403,0.5944719910621643,0.35396596789360046,-0.3600734770298004,0.6363336443901062,0.24344304203987122,-0.25104716420173645,0.5943629741668701,0.6621648073196411,-0.13995639979839325,133.96554413457582,21.517498624412568,0.01080295443534851,0.07177747786045074,64.1907332624708,50.51676453958102,52.19163887939009,0.4380666025712946,0,0,0
2024-12-06 18:30:29,0.3373823016881943,0.15559126436710358,-0.504851371049881,0.6213947534561157,0.5274267196655273,-0.5468153357505798,0.2184903919696808,0.48493900895118713,-0.20463863015174866,0.6070412397384644,0.3554060757160187,-0.2980605363845825,0.6249749660491943,0.23986966907978058,-0.19708897173404694,0.617060124874115,0.6882749795913696,-0.1408679187297821,143.92575126622322,15.39397926200882,0.005082935094833374,0.05542793497443199,78.20462716477257,76.70809324869487,80.17794638572732,0.43657915925300894,0,0,0
2024-12-06 18:30:30,0.33346618711948395,0.15121224522590637,-0.8205051422119141,0.6251686215400696,0.5218469500541687,-0.8696937561035156,0.223959282040596,0.48451143503189087,-0.23589038848876953,0.6067993640899658,0.35903891921043396,-0.36585715413093567,0.627936065196991,0.24135538935661316,-0.2619827389717102,0.6274632811546326,0.7023712396621704,-0.1521589308977127,141.6046959406248,17.607081465386052,0.007032543420791626,0.06939198076725006,66.2354450566428,69.03241138610261,71.12472054648994,0.4427273965293629,0,0,0
2024-12-06 18:30:30,0.32932204753160477,0.13203295692801476,-0.7656202912330627,0.6372228860855103,0.5093430280685425,-0.7234470844268799,0.20907995104789734,0.4839376211166382,-0.3408409655094147,0.6067702770233154,0.36234036087989807,-0.34312471747398376,0.6332259774208069,0.2417004406452179,-0.2283005714416504,0.6322134733200073,0.7140095829963684,-0.15696559846401215,136.6851645447167,16.883705516148844,0.0061772167682647705,0.06578052788972855,69.33097609451839,63.59181933030571,67.79701509418405,0.44262895233420035,0,0,0
2024-12-06 18:30:31,0.3247598707675934,0.13388444483280182,-0.8962822556495667,0.6377460360527039,0.5018778443336487,-0.8776401281356812,0.19603464007377625,0.48297998309135437,-0.30955350399017334,0.6065222024917603,0.36680465936660767,-0.33274900913238525,0.6431537866592407,0.24356858432292938,-0.19991758465766907,0.6297187805175781,0.7317622900009155,-0.169951930642128,132.79221563025683,15.095154617794348,0.0016016960144042969,0.060702089220285416,73.68392352546965,61.71879264677087,68.50188772210441,0.43973226981488517,0,0,0
2024-12-06 18:30:31,0.3239305466413498,0.12982919439673424,-0.7736024260520935,0.6343483924865723,0.5012270212173462,-0.806710422039032,0.20557069778442383,0.47254690527915955,-0.15783193707466125,0.6071761846542358,0.36998680233955383,-0.37180250883102417,0.6510987877845764,0.2439684122800827,-0.2510853111743927,0.6388283967971802,0.7389429211616516,-0.16561543941497803,128.9886012328304,17.56563730511288,0.016124218702316284,0.07183561846613884,64.14089845759528,51.452767115736805,57.2528067986922,0.4393345264663956,0,0,0
2024-12-06 18:30:32,0.34142713248729706,0.1327042393386364,-1.0233859717845917,0.6389985084533691,0.5007997155189514,-0.7417633533477783,0.1742120087146759,0.475911945104599,-0.5534607172012329,0.6102141737937927,0.3698296844959259,-0.3766694664955139,0.6525530219078064,0.24328750371932983,-0.2715449929237366,0.6480511426925659,0.7393829822540283,-0.15696917474269867,130.76320032156454,20.257726558162908,0.011864840984344482,0.07291212677955627,63.218177046094624,48.55302733386454,51.97982505092463,0.4420545729492692,0,0,0
2024-12-06 18:30:33,0.34619420766830444,0.1389480084180832,-0.8791671991348267,0.626363217830658,0.4928106367588043,-0.6333483457565308,0.1590316891670227,0.4693054258823395,-0.4187096655368805,0.6124656200408936,0.37350234389305115,-0.31528106331825256,0.6527934670448303,0.24497613310813904,-0.19953204691410065,0.6368368268013,0.7395197153091431,-0.16476920247077942,133.74639866254913,14.478210900234583,0.007227838039398193,0.06679107993841171,68.46478862421853,62.201379928037944,68.15284036064052,0.4340324354472801,0,0,0
2024-12-06 18:30:33,0.34979333728551865,0.13215487450361252,-1.1654030084609985,0.637475311756134,0.5055311322212219,-0.8149817585945129,0.15212823450565338,0.45232096314430237,-0.7179189920425415,0.6175835728645325,0.3721323013305664,-0.3243769407272339,0.6537721157073975,0.24476847052574158,-0.20269925892353058,0.6358221769332886,0.7423654198646545,-0.17355847358703613,140.08100686208357,11.78980479568366,0.010531574487686157,0.08125630021095276,56.06602839061192,65.69301919828432,67.33188842297895,0.4343182054113185,0,0,0
2024-12-06 18:30:34,0.36138246953487396,0.12301843240857124,-0.998583972454071,0.6383601427078247,0.5158566236495972,-0.6191519498825073,0.14408241212368011,0.47901681065559387,-0.6741818785667419,0.6219292283058167,0.3696756958961487,-0.3036881983280182,0.6562243700027466,0.2509278953075409,-0.16858206689357758,0.6406457424163818,0.7439126372337341,-0.17740897834300995,139.56760719603875,10.366758349829702,0.012118637561798096,0.08054538071155548,56.675387961523874,62.12816677411365,63.00282624659802,0.43242317868980096,0,0,0
